"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency"
"2258",25,"NY","NEW YORK UNIVERSITY",84
"2259",25,"NY","NEW YORK CITY DEPARTMENT OF EDUCATION",68
"2260",25,"NY","CORNELL UNIVERSITY",61
"2261",25,"NY","COLUMBIA UNIVERSITY",58
"2262",25,"NY","STATE UNIVERSITY OF NEW YORK AT BUFFALO",39
"2263",25,"OH","THE OHIO STATE UNIVERSITY",97
"2264",25,"OH","MIAMI UNIVERSITY",28
"2265",25,"OH","THE OHIO UNIVERSITY",28
"2266",25,"OH","UNIVERSITY OF CINCINNATI",27
"2267",25,"OH","KENT STATE UNIVERSITY",26
"2268",25,"OK","OKLAHOMA STATE UNIVERSITY",40
"2269",25,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",31
"2270",25,"OK","UNIVERSITY OF OKLAHOMA",27
"2271",25,"OK","DOVE SCHOOLS, INC.",11
"2272",25,"OK","UNIVERSITY OF CENTRAL OKLAHOMA",8
"2273",25,"OR","UNIVERSITY OF OREGON",24
"2274",25,"OR","OREGON STATE UNIVERSITY",17
"2275",25,"OR","OREGON HEALTH & SCIENCE UNIVERSITY",7
"2276",25,"OR","MULTNOMAH COUNTY SCHOOL DISTRICT 1J",5
"2277",25,"OR","PORTLAND STATE UNIVERSITY",5
"2278",25,"PA","THE PENNSYLVANIA STATE UNIVERSITY",80
"2279",25,"PA","UNIVERSITY OF PITTSBURGH",56
"2280",25,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",50
"2281",25,"PA","CARNEGIE MELLON UNIVERSITY",43
"2282",25,"PA","TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY",33
"2283",25,"RI","BROWN UNIVERSITY",19
"2284",25,"RI","UNIVERSITY OF RHODE ISLAND",15
"2285",25,"RI","RHODE ISLAND SCHOOL OF DESIGN",9
"2286",25,"RI","RHODE ISLAND COLLEGE",5
"2287",25,"RI","BRYANT UNIVERSITY",3
"2288",25,"SC","CLEMSON UNIVERSITY",43
"2289",25,"SC","UNIVERSITY OF SOUTH CAROLINA",27
"2290",25,"SC","RICHLAND COUNTY SCHOOL DISTRICT ONE",25
"2291",25,"SC","LEXINGTON COUNTY SCHOOL DISTRICT ONE",16
"2292",25,"SC","FAIRFIELD COUNTY SCHOOL DISTRICT",11
"2293",25,"SD","SOUTH DAKOTA STATE UNIVERSITY",14
"2294",25,"SD","SIOUX FALLS SCHOOL DISTRICT 49-5",8
"2295",25,"SD","UNIVERSITY OF SOUTH DAKOTA",5
"2296",25,"SD","BLACK HILLS STATE UNIVERSITY",2
"2297",25,"SD","SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY",2
"2298",25,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",46
"2299",25,"TN","THE UNIVERSITY OF TENNESSEE",31
"2300",25,"TN","THE UNIVERSITY OF MEMPHIS",14
"2301",25,"TN","VANDERBILT UNIVERSITY",14
"2302",25,"TN","EAST TENNESSEE STATE UNIVERSITY",9
"2303",25,"TN","TENNESSEE TECHNOLOGICAL UNIVERSITY",9
"2304",25,"TX","DALLAS INDEPENDENT SCHOOL DISTRICT",219
"2305",25,"TX","TEXAS A&M UNIVERSITY",80
"2306",25,"TX","HOUSTON INDEPENDENT SCHOOL DISTRICT",60
"2307",25,"TX","THE UNIVERSITY OF TEXAS AT AUSTIN",52
"2308",25,"TX","TEXAS TECH UNIVERSITY",34
"2309",25,"TX","UNIVERSITY OF HOUSTON SYSTEM",34
"2310",25,"TX","UNIVERSITY OF TEXAS AT DALLAS",34
"2311",25,"UT","UNIVERSITY OF UTAH",56
"2312",25,"UT","UTAH STATE UNIVERSITY",25
"2313",25,"UT","DAVIS SCHOOL DISTRICT",9
"2314",25,"UT","BRIGHAM YOUNG UNIVERSITY",8
"2315",25,"UT","WASATCH COUNTY SCHOOL DISTRICT",8
"2316",25,"VA","UNIVERSITY OF VIRGINIA",51
"2317",25,"VA","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY",44
"2318",25,"VA","VIRGINIA COMMONWEALTH UNIVERSITY",28
"2319",25,"VA","GEORGE MASON UNIVERSITY",27
"2320",25,"VA","OLD DOMINION UNIVERSITY",19
"2321",25,"VT","THE PRESIDENT AND FELLOWS OF MIDDLEBURY COLLEGE",24
"2322",25,"VT","THE UNIVERSITY OF VERMONT",20
"2323",25,"VT","BENNINGTON COLLEGE",1
"2324",25,"VT","CHAMPLAIN COLLEGE, INC.",1
"2325",25,"VT","CORPORATION OF MARLBORO COLLEGE",1
"2326",25,"VT","GODDARD COLLEGE CORPORATION",1
"2327",25,"VT","SAINT MICHAEL'S COLLEGE",1
"2328",25,"VT","VERMONT ACADEMY",1
"2329",25,"WA","UNIVERSITY OF WASHINGTON",71
"2330",25,"WA","WASHINGTON STATE UNIVERSITY",18
"2331",25,"WA","WESTERN WASHINGTON UNIVERSITY",14
"2332",25,"WA","EASTERN WASHINGTON UNIVERSITY",9
"2333",25,"WA","VANCOUVER SCHOOL DISTRICT 37",5
"2334",25,"WI","UNIVERSITY OF WISCONSIN SYSTEM",70
"2335",25,"WI","MEDICAL COLLEGE OF WISCONSIN",28
"2336",25,"WI","MARQUETTE UNIVERSITY",20
"2337",25,"WI","UNIVERSITY OF WISCONSIN - WHITEWATER",15
"2338",25,"WI","UNIVERSITY OF WISCONSIN-SYSTEM",14
"2339",25,"WV","WEST VIRGINIA UNIVERSITY",40
"2340",25,"WV","MARSHALL UNIVERSITY",9
"2341",25,"WV","UNIVERSITY OF CHARLESTON",2
"2342",25,"WV","ALDERSON BROADDUS UNIVERSITY",1
"2343",25,"WV","GILMER COUNTY HIGH SCHOOL",1
"2344",25,"WV","GLENVILLE STATE COLLEGE",1
"2345",25,"WV","KANAWHA COUNTY BOARD OF EDUCATION",1
"2346",25,"WV","PUTNAM COUNTY SCHOOLS",1
"2347",25,"WV","WEST LIBERTY UNIVERSITY",1
"2348",25,"WV","WEST VIRGINIA STATE UNIVERSITY",1
"2349",25,"WV","WEST VIRGINIA STATE UNIVERSITY RESEARCH AND DEVELOPMENT CORPORATION",1
"2350",25,"WY","UNIVERSITY OF WYOMING",9
"2351",25,"WY","NATRONA COUNTY SCHOOL DISTRICT #1",2
"2352",25,"WY","ALBANY COUNTY SCHOOL DISTRICT ONE",1
"2353",25,"WY","WYOMING CATHOLIC COLLEGE",1
"2354",27,"AK","RIVER STUDIOS LLC",2
"2355",27,"AK","NORDIC SKI CLUB OF FAIRBANKS",1
"2356",27,"AL","JACKSONVILLE STATE UNIVERSITY",4
"2357",27,"AL","HYUNDAI POWER TRANSFORMERS USA, INC",2
"2358",27,"AL","INTO UAB, LLC",2
"2359",27,"AL","COMPASS BANK",1
"2360",27,"AL","GD COPPER (U.S.A.), INC.",1
"2361",27,"AL","HANTAL ALABAMA CORPORATION",1
"2362",27,"AL","HYUNDAI POWER TRANSFORMERS USA, INC.",1
"2363",27,"AL","KYUNGSHIN CABLE INTERNATIONAL CORPORATION",1
"2364",27,"AL","KYUNGSHIN-LEAR SALES & ENGINEERING, LLC",1
"2365",27,"AL","PYONGSAN AMERICA, INC.",1
"2366",27,"AL","SJA, INC.",1
"2367",27,"AL","THE UNIVERSITY OF ALABAMA",1
"2368",27,"AL","UDA TECHNOLOGIES, INC.",1
"2369",27,"AL","UNIVERSITY OF NORTH ALABAMA",1
"2370",27,"AL","UNIVERSITY OF WEST ALABAMA",1
"2371",27,"AR","WAL-MART ASSOCIATES, INC.",19
"2372",27,"AR","BLUE ROCK DESIGN BUILD, LLC",3
"2373",27,"AR","PARALLEL 40 PRODUCTIONS",3
"2374",27,"AR","PINNACLE MEDIA, LLC",2
"2375",27,"AR","AMERICAN RUGBY PRO TRAINING CENTER LLC",1
"2376",27,"AR","ARKANSAS TECH UNIVERSITY",1
"2377",27,"AR","J.B. HUNT TRANSPORT INC",1
"2378",27,"AR","STEGEN ATHLETIC CLUB",1
"2379",27,"AZ","SIBI, LLC",7
"2380",27,"AZ","ARIZONA STATE UNIVERSITY",3
"2381",27,"AZ","EVOLUTION DESIGN, INC.",3
"2382",27,"AZ","ASML US, LP",2
"2383",27,"AZ","GODADDY.COM, LLC",2
"2384",27,"AZ","NIKOLA MOTOR COMPANY",2
"2385",27,"AZ","WELLS FARGO BANK, N.A.",2
"2386",27,"CA","GOOGLE LLC",157
"2387",27,"CA","FACEBOOK, INC.",77
"2388",27,"CA","APPLE INC.",42
"2389",27,"CA","BLIZZARD ENTERTAINMENT, INC",34
"2390",27,"CA","M. ARTHUR GENSLER JR. & ASSOCIATES, INC.",31
"2391",27,"CO","HP INC.",6
"2392",27,"CO","AUTOMATED STORAGE & RETRIEVAL SYSTEM INC",2
"2393",27,"CO","COLORADO SYMPHONY ASSOCIATION",2
"2394",27,"CO","GLOBE-OPP INCORORATED",2
"2395",27,"CO","METROPOLITAN STATE UNIVERSITY OF DENVER",2
"2396",27,"CO","PLUS PRODUCTIONS LLC",2
"2397",27,"CO","USA CRICKET",2
"2398",27,"CO","VISUAL INTEGRATOR CONSULTING, INC",2
"2399",27,"CT","CYIENT, INC.",11
"2400",27,"CT","ENVISION PHARMA, INC.",3
"2401",27,"CT","STANLEY BLACK & DECKER, INC.",3
"2402",27,"CT","2510 BEDFORD STREET ASSOCIATES, LLC",2
"2403",27,"CT","PAW CITY LLC",2
"2404",27,"CT","VCS GROUP, LLC",2
"2405",27,"DC","AL JAZEERA INTERNATIONAL (USA), LLC",2
"2406",27,"DC","ARAB CENTER WASHINGTON DC INC.",2
"2407",27,"DC","CATO INSTITUTE",2
"2408",27,"DC","COLEPREVOST INCORPORATED",2
"2409",27,"DC","FILLAT + ARCHITECTURE, LLC",2
"2410",27,"DC","GALLAUDET UNIVERSITY",2
"2411",27,"DC","GEORGETOWN UNIVERSITY",2
"2412",27,"DC","KGLOBAL, LLC",2
"2413",27,"DC","KISHIMOTO.GORDON.DALAYA PC",2
"2414",27,"DC","MAPBOX, INC.",2
"2415",27,"DC","OTJ ARCHITECTS",2
"2416",27,"DC","SIRIUS XM RADIO INC.",2
"2417",27,"DC","VOX MEDIA, INC.",2
"2418",27,"DC","WP COMPANY, LLC",2
"2419",27,"DE","360 DEGREE MARKETING USA LLC",1
"2420",27,"DE","BETTING ON CONTENT, LLC",1
"2421",27,"DE","GENESIS BRAND MANAGEMENT LLC",1
"2422",27,"DE","IMPAX ASSET MANAGEMENT US LLC",1
"2423",27,"DE","WESLEY COLLEGE",1
"2424",27,"FL","KFORCE INC.",6
"2425",27,"FL","THE UNIVISION NETWORK LIMITED PARTNERSHIP",5
"2426",27,"FL","IMG ACADEMY, LLC",3
"2427",27,"FL","THINKINK COMMUNICATIONS, LLC",3
"2428",27,"FL","ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORP",2
"2429",27,"FL","AMERICAN EDUCATION AND TRANSLATION CORP",2
"2430",27,"FL","APPLIED MOBILITY DEVICES, LLC",2
"2431",27,"FL","ARTLABBE USA",2
"2432",27,"FL","ASTROTED INC",2
"2433",27,"FL","BRITISH BROADCASTING CORPORATION - BBC NEWS",2
"2434",27,"FL","BROKEN SOUND CLUB, INC.",2
"2435",27,"FL","EOA, INC.",2
"2436",27,"FL","EURO LIVING INTERIORS INC.",2
"2437",27,"FL","FANATICS RETAIL GROUP FULFILLMENT, INC.",2
"2438",27,"FL","FLORIDA ATLANTIC UNIVERSITY",2
"2439",27,"FL","FLORIDA COASTAL WINDOWS LLC",2
"2440",27,"FL","MICROBLADING ACADEMY USA LLC",2
"2441",27,"FL","MOBILARE, INC.",2
"2442",27,"FL","ORLANDO CHINESE NEWS AGENCY LLC",2
"2443",27,"FL","PGA TOUR, INC.",2
"2444",27,"FL","PHARMFOOD GROUP OF COMPANIES, INC.",2
"2445",27,"FL","POINTON REALTY, INC.",2
"2446",27,"FL","RAZZ INTERACTIVE, LLC",2
"2447",27,"FL","SCHIFINO LEE, INC",2
"2448",27,"FL","STEAMROLLER STUDIOS, LLC",2
"2449",27,"FL","TANGERINE SCHOOLHOUSE INC.",2
"2450",27,"FL","UNIVERSITY OF MIAMI",2
"2451",27,"FL","WTA TOUR, INC.",2
"2452",27,"GA","CENTILLION SOLUTIONS, LLC",9
"2453",27,"GA","ELSEVIER, INC.",4
"2454",27,"GA","FLOYD COUNTY PRODUCTIONS, INC.",3
"2455",27,"GA","POWERMIND SOLUTIONS, INC.",3
"2456",27,"GA","PULL SPARK, LLC",3
"2457",27,"GA","TVS SERVICES, INC.",3
"2458",27,"HI","JAPAN PRESS SERVICE, INC.",3
"2459",27,"HI","WINCUBIC.COM, INC.",2
"2460",27,"HI","KLICK COMMUNICATIONS HI INC",1
"2461",27,"HI","RESEARCH CORPORATION OF THE UNIVERSITY OF HAWAII",1
"2462",27,"HI","RESONATE HAWAII, LLC",1
"2463",27,"HI","UNIVALUE CREATIONS LLC",1
"2464",27,"HI","UNIVERSITY OF HAWAII",1
"2465",27,"IA","SOUTHEASTERN COMMUNITY COLLEGE",5
"2466",27,"IA","PREFERRED MARKETING, INC.",2
"2467",27,"IA","FLEXSTEEL INDUSTRIES, INC.",1
"2468",27,"IA","FOLIENCE F/K/A THE GAZETTE COMPANY",1
"2469",27,"IA","GRACELAND UNIVERSITY",1
"2470",27,"IA","INDIAN HILLS COMMUNITY COLLEGE",1
"2471",27,"IA","THE UNIVERSITY OF IOWA",1
"2472",27,"IA","WILLIAM PENN UNIVERSITY",1
"2473",27,"ID","MELALEUCA, INC.",2
"2474",27,"ID","LITTLE PANDA EDUCATION CORPORATION",1
"2475",27,"ID","QUIGLEY MAP STUDIO",1
"2476",27,"IL","ACCENTURE LLP",7
"2477",27,"IL","PERKINS + WILL, INC.",5
"2478",27,"IL","PUI TAK CHRISTIAN SCHOOL",5
"2479",27,"IL","CRITICAL MASS (U.S.) INC.",4
"2480",27,"IL","MOTOROLA SOLUTIONS, INC.",4
"2481",27,"IN","MEGAPUTER INTELLIGENCE INC.",2
"2482",27,"IN","PURDUE UNIVERSITY",2
"2483",27,"IN","UNIVERSITY OF NOTRE DAME DU LAC",2
"2484",27,"IN","DIRECTBUY HOME IMPROVEMENT, INC.",1
"2485",27,"IN","EARLHAM COLLEGE",1
"2486",27,"IN","FRESH WORLD MARKET IN LLC",1
"2487",27,"IN","INNOVATIVE DIGITAL SERVICES, INC.",1
"2488",27,"IN","M&C TECH INDIANA CORPORATION",1
"2489",27,"IN","MARIAN UNIVERSITY, INC",1
"2490",27,"IN","SYSCON INTERNATIONAL INC.",1
"2491",27,"IN","TELAMON CORPORATION",1
"2492",27,"KS","HEALTHMATE INTERNATIONAL, LLC",2
"2493",27,"KS","INTOUCH GROUP, LLC",2
"2494",27,"KS","CHALLENGER SPORTS CORP.",1
"2495",27,"KS","DOS MUNDOS NEWSPAPER INC.",1
"2496",27,"KS","HYPER PET LLC",1
"2497",27,"KY","KENTUCKY DANCE COUNCIL",4
"2498",27,"KY","CAMPBELLSVILLE UNIVERSITY, INC.",1
"2499",27,"KY","HAIER US APPLIANCE SOLUTIONS INC.",1
"2500",27,"KY","MURAKAMI MANUFACTURING USA, INC.",1
"2501",27,"KY","SOUTHERN BAPTIST THEOLOGICAL SEMINARY",1
"2502",27,"KY","SOUTHERN GRAPHIC SYSTEMS, LLC",1
"2503",27,"KY","T.RAD NORTH AMERICA, INC.",1
"2504",27,"KY","UNIVERSITY OF PIKEVILLE",1
"2505",27,"LA","CAPITAL CITY PRESS, LLC",2
"2506",27,"LA","ESKEW DUMEZ RIPPLE APC",1
"2507",27,"LA","FAMILY WORSHIP CENTER CHURCH, INC.",1
"2508",27,"LA","THE ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",1
"2509",27,"MA","THE BOSTON CONSULTING GROUP, INC.",23
"2510",27,"MA","SASAKI ASSOCIATES",9
"2511",27,"MA","THE MATHWORKS, INC.",8
"2512",27,"MA","DIGITAS, INC.",6
"2513",27,"MA","REEBOK INTERNATIONAL LTD.",6
"2514",27,"MD","AMERICAN PHYSICAL SOCIETY",6
"2515",27,"MD","FTI CONSULTING (SC) INC.",6
"2516",27,"MD","BEACON STREET SERVICES, LLC",4
"2517",27,"MD","FEI.COM, INC.",4
"2518",27,"MD","GALLAGHER & ASSOCIATES LLC",4
"2519",27,"ME","COLBY COLLEGE",1
"2520",27,"ME","HIDDEN VALLEY CAMPS, INC",1
"2521",27,"MI","HINDUJA TECH INC.",32
"2522",27,"MI","GENERAL MOTORS COMPANY",19
"2523",27,"MI","POPULUS GROUP LLC",16
"2524",27,"MI","KPIT TECHNOLOGIES INC.",14
"2525",27,"MI","SYNTEL INC",11
"2526",27,"MN","THE MANHATTAN TOY CO.",5
"2527",27,"MN","FAST HORSE, INC.",2
"2528",27,"MN","SPYEGLASS LLC",2
"2529",27,"MN","APLARS LLC",1
"2530",27,"MN","BLEACHR, LLC",1
"2531",27,"MN","CARMICHAEL LYNCH INC.",1
"2532",27,"MN","CHILDREN'S THEATRE COMPANY AND SCHOOL",1
"2533",27,"MN","ENHANCE PRODUCT DEVELOPMENT INC.",1
"2534",27,"MN","FAIR ISAAC CORPORATION",1
"2535",27,"MN","GHOST PRODUCTIONS, INC.",1
"2536",27,"MN","GHR FOUNDATION",1
"2537",27,"MN","LEMKE ANDERSON",1
"2538",27,"MN","LEON'S COUNTERTOPS LLC",1
"2539",27,"MN","MALLEY DESIGN, LLC",1
"2540",27,"MN","MINNESOTA VIKINGS FOOTBALL, LLC",1
"2541",27,"MN","OPTUM SERVICES INC",1
"2542",27,"MN","SPACE 150",1
"2543",27,"MN","STRATASYS, INC.",1
"2544",27,"MN","THE PLAYWRIGHTS' CENTER INC",1
"2545",27,"MN","UNITY CHURCH OF ST. PAUL",1
"2546",27,"MN","UNIVERSITY OF MINNESOTA",1
"2547",27,"MO","HELLMUTH OBATA + KASSABAUM, INC.",7
"2548",27,"MO","FLEISHMAN-HILLARD, INC.",2
"2549",27,"MO","HKW ARCHITECTS INCORPORATED",2
"2550",27,"MO","INTEGRITY WEB CONSULTING, INC",2
"2551",27,"MO","SOGOTRADE, INC.",2
"2552",27,"MS","FAHRENHEIT CREATIVE GROUP LLC",1
"2553",27,"MS","FRANKLIN UNITED METHODIST CHURCH, LLC",1
"2554",27,"MS","MISSISSIPPI COLLEGE",1
"2555",27,"MS","MISSISSIPPI STATE UNIVERSITY",1
"2556",27,"MS","MISSISSIPPI SYMPHONY ORCHESTRA ASSOCIATION",1
"2557",27,"MS","WILLIAM CAREY UNIVERSITY",1
"2558",27,"MT","BIG SKY SKI EDUCATION FOUNDATION",3
"2559",27,"MT","WILD VISION FILMS, LLC",1
"2560",27,"NC","EPIC GAMES, INC.",5
"2561",27,"NC","IBM CORPORATION",3
"2562",27,"NC","NORTH CAROLINA STATE UNIVERSITY",3
"2563",27,"NC","THE BOLT GROUP, INC.",3
"2564",27,"NC","APEX TOOL GROUP, LLC",2
"2565",27,"NC","DCS USA CORPORATION",2
"2566",27,"NC","INTELLIGAIA, LLC",2
"2567",27,"NC","LENOVO (UNITED STATES) INC.",2
"2568",27,"NC","RED HAT, INC.",2
"2569",27,"NC","SMITH-SINNETT ARCHITECTURE, P.A.",2
"2570",27,"NC","SONSHINE GYMNASTICS INC",2
"2571",27,"NC","WAKE FOREST UNIVERSITY",2
"2572",27,"NC","XDIN, INC.",2
"2573",27,"NE","DLR GROUP, INC.",2
"2574",27,"NE","BAILEY LAUERMAN & ASSOCIATES, INC.",1
"2575",27,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",1
"2576",27,"NE","HDR ARCHITECTURE, INC.",1
"2577",27,"NE","PROKARMA, INC.",1
"2578",27,"NH","EMRITSOLUTIONS LLC",1
"2579",27,"NH","GLOBAL AQUACULTURE ALLIANCE LTD",1
"2580",27,"NH","LUMINOUS LIGHTHOUSE, LLC",1
"2581",27,"NH","MADPOW MEDIA SOLUTIONS, LLC",1
"2582",27,"NH","NEW ENGLAND FINISH SYSTEMS LLC",1
"2583",27,"NH","POMPANETTE, LLC",1
"2584",27,"NJ","L&T TECHNOLOGY SERVICES LIMITED",318
"2585",27,"NJ","PRIAMBA SOFT LLC",11
"2586",27,"NJ","ATSC, LLC",8
"2587",27,"NJ","EBIN NEW YORK INC",8
"2588",27,"NJ","WIPRO LIMITED",6
"2589",27,"NM","SPERIDIAN TECHNOLOGIES, LLC",1
"2590",27,"NV","GREEN VALLEY UNITED METHODIST CHURCH",3
"2591",27,"NV","PLAYSTUDIOS, INC.",3
"2592",27,"NV","ALLEGIANT TRAVEL COMPANY",2
"2593",27,"NV","AUSSIE ALL STAR PRODUCTIONS",2
"2594",27,"NV","LKIMMY INC",2
"2595",27,"NV","NATURALLY PLUS USA, INC",2
"2596",27,"NY","WE WORK MANAGEMENT LLC",22
"2597",27,"NY","BLOOMBERG, LP",19
"2598",27,"NY","WORLD JOURNAL LLC",17
"2599",27,"NY","SINOVISION INCORPORATED",15
"2600",27,"NY","SPOTIFY USA, INC.",14
"2601",27,"OH","ABERCROMBIE & FITCH TRADING CO.",21
"2602",27,"OH","FUSION TECHNOLOGIES EAST, LLC",3
"2603",27,"OH","INTERNATIONAL MERCHANDISING COMPANY, LLC",3
"2604",27,"OH","DESIGN IMPACT",2
"2605",27,"OH","LANDOR LLC",2
"2606",27,"OH","LANE BRYANT, INC.",2
"2607",27,"OH","SHREMSHOCK ARCHITECTS, INC.",2
"2608",27,"OH","SOCCER CENTERVILLE INC",2
"2609",27,"OH","THE HUNTINGTON NATIONAL BANK",2
"2610",27,"OK","SILO EVENT CENTER, LLC",2
"2611",27,"OK","UNIVERSITY OF OKLAHOMA",2
"2612",27,"OK","CIMARRON CIRCUIT OPERA COMPANY",1
"2613",27,"OK","HOBBY LOBBY STORES, INC.",1
"2614",27,"OK","LA BAGUETTE, INC.",1
"2615",27,"OK","MARDEL, INC.",1
"2616",27,"OK","OKLAHOMA STATE UNIVERSITY",1
"2617",27,"OK","PUBLIC STRATEGIES",1
"2618",27,"OK","PUBLIC STRATEGIES INC.",1
"2619",27,"OK","RACQUET AND HEALTH 91",1
"2620",27,"OK","SPORTING GLOBAL, LLC",1
"2621",27,"OK","ST. LUKE'S UNITED METHODIST CHURCH",1
"2622",27,"OK","THE UNIVERSITY OF TULSA",1
"2623",27,"OK","TVC PRO-DRIVER INC.",1
"2624",27,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",1
"2625",27,"OR","NIKE, INC.",15
"2626",27,"OR","WIEDEN + KENNEDY, INC.",6
"2627",27,"OR","INDUSTRY CREATIVE LLC",3
"2628",27,"OR","ODDFELLOWS LLC",3
"2629",27,"OR","ADF PORTLAND",2
"2630",27,"OR","IWORLD TRANSLATIONS 26",2
"2631",27,"OR","MENTOR GRAPHICS CORPORATION",2
"2632",27,"OR","SET MANAGEMENT LLC",2
"2633",27,"PA","DELOITTE CONSULTING LLP",14
"2634",27,"PA","SAP LABS, LLC",11
"2635",27,"PA","URBAN OUTFITTERS, INC.",6
"2636",27,"PA","WABTEC US RAIL INC.",3
"2637",27,"PA","AMERICAN HOMESTAY SERVICES LLC",2
"2638",27,"PA","ANSYS, INC.",2
"2639",27,"PA","HIGHMARK HEALTH",2
"2640",27,"PA","JUST PLAY, LLC",2
"2641",27,"PA","LAW OFFICES OF ROBERT T. VANCE, JR.",2
"2642",27,"PA","MOD WORLDWIDE",2
"2643",27,"PA","READING TERMINAL MARKET MERCHANTS' ASSOCIATION",2
"2644",27,"PA","SAP AMERICA, INC.",2
"2645",27,"PA","SPARKS MARKETING CORP",2
"2646",27,"PA","SUCCESSFACTORS, INC.",2
"2647",27,"PA","THE VANGUARD GROUP",2
"2648",27,"RI","STUDIO MEJA ARCHITECTURE, LLC",3
"2649",27,"RI","INTERNATIONAL EDUCATION PARTNERS, LLC",2
"2650",27,"RI","BEN & AJA BLANC LLC",1
"2651",27,"RI","BRYANT UNIVERSITY",1
"2652",27,"RI","HASBRO, INC.",1
"2653",27,"RI","LOFT LLC",1
"2654",27,"RI","MANSION RECORDS LLC",1
"2655",27,"RI","PROPEL LLC",1
"2656",27,"RI","PROVIDENCE COLLEGE",1
"2657",27,"SC","CHARLESTON SOUTHERN UNIVERSITY",1
"2658",27,"SC","CLEMSON UNIVERSITY",1
"2659",27,"SC","COLLEGE OF CHARLESTON",1
"2660",27,"SC","COUNTY COUNCIL OF BEAUFORT COUNTY",1
"2661",27,"SC","ERWIN PENLAND LLC",1
"2662",27,"SC","KIAWAH RESORT ASSOCIATES, LP",1
"2663",27,"SC","M.E. & P. INCORPORATED",1
"2664",27,"SC","MAGICWEAVER INC.",1
"2665",27,"SC","MINGHUA USA INC",1
"2666",27,"SC","OOBE APPAREL DESIGN GROUP, INC.",1
"2667",27,"SC","POLYDECK SCREEN CORPORATION",1
"2668",27,"SC","QUOIZEL LLC",1
"2669",27,"SC","SAGE AUTOMOTIVE INTERIORS, INC.",1
"2670",27,"SC","UNIFULL AMERICA, INC",1
"2671",27,"SD","MOUNT MARTY COLLEGE, INCORPORATED",1
"2672",27,"SD","PRESENTATION COLLEGE",1
"2673",27,"TN","FEDEX CORPORATE SERVICES, INC.",3
"2674",27,"TN","AUSTIN PEAY STATE UNIVERSITY",2
"2675",27,"TN","BETHEL UNIVERSITY",2
"2676",27,"TN","INNOVO MANAGEMENT, LLC",2
"2677",27,"TN","LATITUDE 36, INC.",2
"2678",27,"TN","RESOLVE SUITE SLLC",2
"2679",27,"TN","SOUTHERN CHAMPION TRAY, L.P.",2
"2680",27,"TN","THE UNIVERSITY OF TENNESSEE",2
"2681",27,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",82
"2682",27,"TX","PHOTON INFOTECH, INC.",8
"2683",27,"TX","PIPING TECHNOLOGY & PRODUCTS, INC",6
"2684",27,"TX","WILSON & ASSOCIATES",5
"2685",27,"TX","WORLDWIDE OILFIELD MACHINE INC",5
"2686",27,"UT","SENUVO GLOBAL, LLC",9
"2687",27,"UT","CRANSTEN, INC.",5
"2688",27,"UT","ARCHIFICTION INC",3
"2689",27,"UT","CLEAR LINK TECHNOLOGIES LLC",2
"2690",27,"UT","COLLINS CUSTOM CABINETRY, LLC",2
"2691",27,"UT","LEADERFACTOR LLC",2
"2692",27,"UT","STADLER US, INC.",2
"2693",27,"UT","UNIVISION TELEVISION GROUP, INC.",2
"2694",27,"UT","WEBER STATE UNIVERSITY",2
"2695",27,"UT","YASMEEN INDIAN DRESSES & ENTERPRISES",2
"2696",27,"VA","ANOVA LAW GROUP, PLLC",5
"2697",27,"VA","GREEN BUZZ AGENCY LLC",4
"2698",27,"VA","WKTV INC",4
"2699",27,"VA","APTARA, INC.",3
"2700",27,"VA","HNL CONSULTING, LLC",3
"2701",27,"VA","MICROSTRATEGY INCORPORATED",3
"2702",27,"VA","PMG GLOBAL CORPORATION",3
"2703",27,"VA","THE BUREAU OF NATIONAL AFFAIRS, INC.",3
"2704",27,"VT","MBF BIOSCIENCE",1
"2705",27,"VT","VERMONT JOURNALISM TRUST",1
"2706",27,"VT","WHISKEY TIT LLC",1
"2707",27,"WA","MICROSOFT CORPORATION",75
"2708",27,"WA","AMAZON.COM SERVICES, INC.",57
"2709",27,"WA","AMAZON.COM SERVICES, INC",15
"2710",27,"WA","AMAZON WEB SERVICES, INC.",9
"2711",27,"WA","VALVE CORPORATION",4
"2712",27,"WI","KOHLER COMPANY",5
"2713",27,"WI","EGENCIE, INC.",2
"2714",27,"WI","EXPERIS US, INC.",2
"2715",27,"WI","FISERV SOLUTIONS, LLC",1
"2716",27,"WI","FOLEY & LARDNER LLP",1
"2717",27,"WI","HSU'S GINSENG ENTERPRISES INC.",1
